Employee_ID,Name,Gender,Age,Location,Education,Total_Experience,Department,Designation,Manager_ID,Joining_Date,Performance_Rating,Avg_Work_Hours,Project_Workload,Remote_Work_Days_Monthly,Monthly_Salary,Market_Salary_Ratio,Salary_Change_%,Bonus_Last_Year,Job_Satisfaction_Score,Manager_Rating,Internal_Job_Applications,Days_Since_Last_Promotion,Leaves_Taken_Last_Year,Commute_Distance_KM,Team_Size,Intent_To_Stay_12Months,Engagement_Survey_Score,Meeting_Participation_Score,Time_Since_Last_Promotion_Months,Training_Completion_Rate,Status,Resignation_Date,Last_Working_Day,Lead_Time,Notice_Period_Type,Tenure_Years,Experience_Tenure_Ratio,Salary_Satisfaction,Work_Life_Balance
EMP_2100,Nicholas Wright,Female,33,Delhi,Master,13,Marketing,Marketing Manager,EMP_0008,2019-06-28,4.3,38.4,High,1,68352,0.75,3.7,0,10.0,7.4,0,227,15,4.7,13,2.5413638166223507,7.098292039531393,5.696160278636303,9,0.2,Resigned,2024-06-10,2024-09-16,98.0,Executive,6.1,2.1,7.5,Good
EMP_2101,Stacey Farmer DDS,Male,35,Delhi,Bachelor,13,Sales,Regional Manager,EMP_0004,2020-04-29,4.2,41.1,Medium,1,156953,0.97,6.2,0,6.2,5.5,0,552,21,11.8,19,10.0,10.0,6.9,21,0.54,Active,,,0.0,Unknown,5.2,2.45,6.01,Good
EMP_2102,David Castillo,Male,46,Chennai,Bachelor,23,Sales,Sales Executive,EMP_0010,2019-09-26,2.8,47.5,Medium,1,54373,1.12,13.3,0,8.3,6.8,0,821,15,7.4,18,7.5,6.9,5.9,49,0.8,Active,,,0.0,Unknown,5.8,3.9,9.3,Average
EMP_2103,Jacqueline Carter,Female,39,Pune,Bachelor,19,HR,HR Director,EMP_0008,2024-12-28,2.8,40.3,Medium,3,63208,0.86,9.2,1,4.621792020703736,6.8,1,179,16,14.3,5,4.684412135665077,7.8,4.845943588619045,59,0.8076572647698409,Resigned,2025-07-18,2025-10-13,87.0,Executive,0.6,27.14,3.97,Good
EMP_2104,Michael Banks,Female,47,Mumbai,Bachelor,23,Operations,Process Manager,EMP_0007,2020-05-11,2.8,44.8,High,0,91677,1.05,2.0,0,6.9,5.5,1,891,20,5.4,17,10.0,7.1,7.5,38,0.94,Active,,,0.0,Unknown,5.2,4.34,7.25,Good
EMP_2105,Bradley Hale,Male,42,Mumbai,Master,20,Finance,CFO,EMP_0001,2022-05-30,4.0,44.9,Medium,4,233412,0.93,-0.9,1,7.8,8.1,0,274,16,10.1,7,5.1,5.0,8.6,7,0.74,Active,,,0.0,Unknown,3.2,6.06,7.25,Good
EMP_2106,Nicole Lyons,Female,28,Pune,Bachelor,7,HR,Recruiter,EMP_0004,2017-12-02,2.9,48.9,Low,3,64924,0.86,2.6,1,6.612436947006705,5.092336499418957,0,389,13,3.8,14,3.995311380201625,7.398724778151156,6.584865052554529,10,1.0,Resigned,2023-11-01,2023-12-01,30.0,Standard,7.6,0.91,5.69,Average
EMP_2107,Crystal Nelson,Female,49,Hyderabad,Bachelor,28,Operations,Operations Manager,EMP_0008,2021-11-12,4.6,43.9,Medium,0,68663,0.89,7.1,0,5.445386136926693,7.8,2,1144,16,1.4,7,5.378468900279762,7.926164695149123,9.435910351368005,54,0.4434877865142961,Resigned,2024-05-10,2024-07-31,82.0,Executive,3.7,7.37,4.85,Good
EMP_2108,Joseph Wilson,Female,28,Pune,Bachelor,7,Operations,Operations Executive,EMP_0002,2018-05-10,4.2,40.0,Medium,2,49999,0.96,7.2,0,7.4,7.2,0,530,18,5.9,19,5.1,6.7,8.1,58,1.0,Active,,,0.0,Unknown,7.2,0.96,7.1,Good
EMP_2109,Eric Peters,Female,48,Mumbai,Bachelor,28,Engineering,Senior Engineer,EMP_0009,2021-10-02,3.0,48.4,Medium,3,114052,1.15,13.6,0,6.083306310376687,5.084554528076037,0,147,15,4.0,11,4.721030546364361,7.3,3.347639841967456,40,0.7896996550282204,Resigned,2024-02-11,2024-04-17,66.0,Senior,3.8,7.18,7.0,Average
EMP_2110,Denise Moore,Male,40,Delhi,Bachelor,18,Sales,Sales Manager,EMP_0007,2017-10-19,2.5,43.4,Medium,1,56781,0.99,4.0,1,6.787286859299334,6.96358002447594,0,970,11,1.9,7,4.5,4.848030893711083,5.834071075482828,12,0.5176710954301664,Resigned,2024-07-17,2024-10-07,82.0,Executive,7.8,2.28,6.72,Good
EMP_2111,Karen Reynolds,Female,28,Mumbai,Bachelor,5,HR,HR Director,EMP_0006,2022-03-14,3.7,49.0,Medium,3,59780,1.17,-1.2,0,6.0,8.8,0,873,11,6.4,18,9.8,4.5,5.0,36,0.62,Active,,,0.0,Unknown,3.4,1.43,7.02,Average
EMP_2112,Tyrone Goodman,Female,24,Chennai,Bachelor,4,Finance,Financial Analyst,EMP_0002,2022-07-19,3.7,50.1,Medium,4,71816,1.04,1.0,1,6.2,7.3,0,414,17,11.3,9,6.9,8.0,6.4,14,1.0,Active,,,0.0,Unknown,3.0,1.29,6.45,Poor
EMP_2113,Denise Booth,Male,31,Delhi,Bachelor,9,HR,HR Executive,EMP_0009,2018-01-08,2.3,49.0,Medium,3,60877,0.99,2.6,1,8.3,7.9,0,1111,20,10.4,19,7.8,4.2,6.6,58,1.0,Active,,,0.0,Unknown,7.5,1.18,8.22,Average
EMP_2114,Kara Crawford,Male,32,Hyderabad,Bachelor,12,Engineering,Software Engineer,EMP_0007,2024-05-09,2.0,43.7,Medium,2,57187,0.9,5.6,1,6.3,4.879925215152646,1,1058,18,7.4,18,2.9164214017563146,2.355571132187793,2.9164214017563146,54,0.5215907506987255,Resigned,2024-03-25,2024-04-19,25.0,Professional,1.2,9.23,5.67,Good
EMP_2115,Cynthia Davidson,Male,34,Mumbai,Bachelor,11,Finance,Financial Analyst,EMP_0005,2024-11-02,3.6,41.8,Medium,2,61306,0.94,3.3,1,6.7,6.4,0,147,17,3.1,13,8.7,7.7,4.8,16,0.35,Active,,,0.0,Unknown,0.7,13.75,6.3,Good
EMP_2116,Angela Heath,Male,55,Delhi,Bachelor,31,Engineering,Engineering Manager,EMP_0010,2025-01-24,2.2,44.2,Medium,4,188897,0.97,9.3,0,4.9,6.7,0,679,12,3.6,6,4.6,6.2,10.0,37,0.55,Active,,,0.0,Unknown,0.5,51.67,4.75,Good
EMP_2117,Samantha Warner,Male,46,Bangalore,Bachelor,24,Finance,Senior Analyst,EMP_0008,2018-06-14,2.8,35.0,Medium,4,96418,1.07,8.6,0,6.2,5.2,3,202,21,7.7,19,9.5,5.5,7.9,19,0.98,Active,,,0.0,Unknown,7.1,3.33,6.63,Good
EMP_2118,Aaron Parsons,Male,50,Bangalore,Master,26,HR,HR Manager,EMP_0009,2022-10-23,3.4,42.5,Low,4,44473,0.84,4.2,1,5.4,7.6,0,511,16,7.6,10,7.5,6.3,7.0,17,0.64,Active,,,0.0,Unknown,2.8,8.97,4.54,Good
EMP_2119,Ashley Foster,Female,50,Hyderabad,Master,29,Finance,CFO,EMP_0002,2018-12-03,3.6,40.3,Medium,3,258807,1.05,-0.6,1,8.1,7.6,0,147,11,3.9,17,8.1,9.3,9.3,26,0.98,Active,,,0.0,Unknown,6.6,4.33,8.51,Good
EMP_2120,Christopher Porter,Female,45,Pune,PhD,22,HR,HR Manager,EMP_0008,2025-06-14,3.8,50.0,Medium,0,61387,0.79,-0.2,1,8.2,7.2,0,147,13,5.6,19,9.0,4.9,10.0,57,0.52,Active,,,0.0,Unknown,0.1,110.0,6.48,Average
EMP_2121,John Thompson,Male,54,Hyderabad,Bachelor,30,Finance,Financial Analyst,EMP_0007,2021-02-02,4.4,49.9,Medium,2,52478,1.13,8.2,1,6.994404801211624,8.787841929727426,3,469,21,2.8,6,4.209657186581151,3.3,4.510346985622663,33,0.81,Resigned,2023-08-24,2023-09-28,35.0,Professional,4.5,6.52,7.9,Average
EMP_2122,Christopher Charles,Female,37,Mumbai,Bachelor,16,Engineering,Tech Lead,EMP_0007,2023-09-21,3.3,47.2,Medium,3,164565,1.13,9.5,0,5.6,5.4,0,486,17,1.4,16,7.5,7.2,7.6,9,0.25,Active,,,0.0,Unknown,1.8,8.42,6.33,Average
EMP_2123,Jonathan Harrell,Female,43,Mumbai,Bachelor,21,Operations,Operations Manager,EMP_0004,2017-07-28,4.7,50.2,Medium,4,48909,0.93,2.5,1,2.4,7.8,2,696,17,3.3,16,4.356809088927177,4.623552502534963,8.357960293043972,7,1.0,Resigned,2023-09-14,2023-12-18,95.0,Executive,8.0,2.59,2.23,Poor
EMP_2124,Wendy Moore,Female,47,Mumbai,Bachelor,25,Sales,Sales Executive,EMP_0009,2022-10-01,3.5,41.0,Medium,2,44006,0.91,5.6,1,4.4,6.1,2,403,9,7.9,6,3.149978376819795,8.4,4.829966844457019,6,0.2309984143001183,Resigned,2025-05-17,2025-06-01,15.0,Standard,2.8,8.62,4.0,Good
EMP_2125,Jason Marshall,Male,22,Delhi,Bachelor,0,HR,HR Manager,EMP_0007,2021-10-24,3.6,41.7,Medium,0,56915,0.98,5.7,0,9.8,10.0,0,539,13,1.4,17,6.6,10.0,8.3,52,0.91,Active,,,0.0,Unknown,3.8,0.0,9.6,Good
EMP_2126,Kelly Olson,Male,58,Mumbai,Bachelor,36,HR,HR Executive,EMP_0007,2021-10-05,4.0,41.1,Medium,0,48146,0.8,7.1,1,5.9,9.1,1,1144,18,3.9,13,9.0,8.3,7.3,23,1.0,Active,,,0.0,Unknown,3.8,9.23,4.72,Good
EMP_2127,Ricardo Odom,Male,35,Hyderabad,Bachelor,12,Finance,Senior Analyst,EMP_0006,2018-11-25,2.5,55.004999999999974,High,2,89382,1.03,8.3,1,4.630828014633163,4.7,0,839,21,5.3,14,4.055220081232564,4.9,6.359322400114703,52,0.6727978771135844,Resigned,2023-10-13,2023-12-17,65.0,Senior,6.7,1.76,4.77,Poor
EMP_2128,Sarah Valentine,Male,47,Hyderabad,Bachelor,24,Sales,Sales Manager,EMP_0006,2020-06-26,4.2,42.9,High,4,67312,1.21,6.9,1,7.7,8.7,0,663,11,1.4,16,4.8,6.5,4.6,35,0.68,Active,,,0.0,Unknown,5.1,4.62,9.32,Good
EMP_2129,Charles Hansen,Male,30,Delhi,Bachelor,10,Operations,VP Operations,EMP_0006,2017-08-29,2.9,46.0,High,0,245945,0.89,5.0,1,5.119090364433503,4.9,1,164,17,7.2,9,8.682980691397942,3.125873048903259,6.164916290892538,38,0.84,Resigned,2024-11-07,2025-01-19,73.0,Executive,7.9,1.25,4.56,Average
EMP_2130,Travis Jensen,Male,27,Bangalore,Master,5,Sales,Sales Manager,EMP_0010,2025-05-20,3.9,52.3,Medium,3,40702,0.83,6.8,1,9.4,6.9,0,417,11,4.7,12,8.5,6.7,9.7,41,0.86,Active,,,0.0,Unknown,0.2,16.67,7.8,Poor
EMP_2131,John Stein,Male,45,Mumbai,Bachelor,24,Operations,Operations Executive,EMP_0005,2022-08-23,3.0,55.004999999999974,Low,3,60170,0.75,4.7,1,2.561713682199221,5.9,2,593,14,14.2,8,5.509756568815914,3.605149359842512,6.189973429163557,33,0.36,Resigned,2024-06-18,2024-07-02,14.0,Standard,2.9,8.0,1.92,Poor
EMP_2132,Hannah Wood,Male,59,Mumbai,Master,37,Engineering,Tech Lead,EMP_0009,2020-10-01,4.0,50.4,Low,0,121698,0.87,7.0,1,6.459490033182993,6.803996168286086,0,255,15,14.1,8,3.014381871579991,7.855661847147855,6.668178079555737,48,0.8,Resigned,2024-03-24,2024-05-26,63.0,Senior,4.8,7.55,5.62,Poor
EMP_2133,Rodney Mclean,Male,55,Delhi,Master,33,Marketing,Content Manager,EMP_0002,2022-11-10,4.2,55.004999999999974,Low,4,81352,0.97,2.4,1,6.7,8.9,2,147,13,5.8,8,5.6,7.2,6.8,22,0.53,Active,,,0.0,Unknown,2.7,11.79,6.5,Poor
EMP_2134,Jeffrey Russell,Male,53,Bangalore,Bachelor,33,Engineering,Senior Engineer,EMP_0001,2024-09-23,3.8,35.0,Low,1,82065,0.96,5.1,1,7.2,9.7,2,942,9,1.9,13,10.0,6.4,7.8,38,0.65,Active,,,0.0,Unknown,0.8,36.67,6.91,Good
EMP_2135,Louis Price,Female,52,Delhi,Bachelor,30,HR,HR Executive,EMP_0004,2022-03-18,3.2,47.7,High,4,55647,0.89,2.7,1,5.1,5.6,0,471,19,2.0,11,7.3,6.7,7.2,50,0.45,Active,,,0.0,Unknown,3.4,8.57,4.54,Average
EMP_2136,Karen Barrett,Male,36,Mumbai,Bachelor,16,Sales,Sales Manager,EMP_0005,2021-10-18,3.9,39.0,Medium,4,60504,0.98,8.5,1,6.0,7.4,0,595,13,10.5,13,7.7,6.9,8.8,7,0.8,Active,,,0.0,Unknown,3.8,4.1,5.88,Good
EMP_2137,Diana Hernandez,Female,44,Pune,Bachelor,21,Sales,Regional Manager,EMP_0009,2021-08-15,3.6,41.7,Medium,2,143466,1.12,12.1,1,5.7,7.2,0,1065,21,2.7,19,7.1,8.3,6.4,15,0.55,Active,,,0.0,Unknown,3.9,5.25,6.38,Good
EMP_2138,Sheila Williamson,Male,43,Hyderabad,Master,22,HR,HR Executive,EMP_0003,2022-05-21,3.9,53.6,Medium,1,54858,0.96,9.9,1,6.0,7.2,0,268,13,6.8,14,8.2,8.3,7.9,19,1.0,Active,,,0.0,Unknown,3.2,6.67,5.76,Poor
EMP_2139,Shawn Taylor,Male,29,Bangalore,Master,5,HR,HR Manager,EMP_0005,2021-05-29,5.0,48.5,Medium,4,46680,1.02,-2.8,1,7.3,9.9,0,1144,18,10.5,18,5.8,5.5,8.4,30,0.89,Active,,,0.0,Unknown,4.2,1.16,7.45,Average
EMP_2140,Jamie Webb,Female,34,Delhi,Bachelor,11,Finance,Finance Manager,EMP_0004,2020-07-20,3.9,48.7,Medium,1,167568,0.76,11.0,1,6.038849823146848,6.410471350725116,1,659,17,11.9,11,4.793577945125084,6.7,3.7,52,0.25,Resigned,2025-05-24,2025-08-17,85.0,Executive,5.0,2.16,4.59,Average
EMP_2141,Nancy Kline,Female,46,Hyderabad,PhD,22,Sales,Sales Executive,EMP_0002,2021-10-02,3.8,45.0,Medium,0,43070,0.91,6.2,0,7.0,7.1,0,906,13,6.9,5,9.1,5.7,10.0,17,0.33,Active,,,0.0,Unknown,3.8,5.64,6.37,Good
EMP_2142,Alexander Dixon,Male,26,Mumbai,PhD,4,Sales,Sales Manager,EMP_0006,2021-07-07,3.4,55.004999999999974,High,1,54089,1.05,10.9,1,6.5,5.8,1,535,21,2.8,9,6.7,6.1,9.1,35,0.67,Active,,,0.0,Unknown,4.1,0.95,6.82,Poor
EMP_2143,Caitlin Salas,Male,23,Hyderabad,Bachelor,2,Finance,Senior Analyst,EMP_0004,2022-09-08,4.4,41.7,Medium,0,88774,0.91,5.3,1,4.5,8.4,0,819,21,7.8,5,5.0,8.4,7.2,11,0.59,Active,,,0.0,Unknown,2.9,0.67,4.1,Good
EMP_2144,Eric Oconnor,Female,26,Hyderabad,Master,2,Sales,Senior Sales,EMP_0007,2019-01-15,3.7,48.1,Medium,4,74722,0.89,2.7,1,6.9,7.2,0,413,16,6.1,13,10.0,8.2,9.0,26,0.29,Active,,,0.0,Unknown,6.5,0.3,6.14,Average
EMP_2145,Stephanie Browning,Male,43,Pune,Master,23,Marketing,Content Manager,EMP_0009,2025-01-03,3.5,41.0,Low,3,62397,1.17,1.7,1,10.0,7.8,0,1003,19,3.8,12,6.5,6.3,7.6,49,0.7,Active,,,0.0,Unknown,0.6,32.86,11.7,Good
EMP_2146,Ryan Brown,Female,34,Bangalore,Master,14,Sales,Sales Executive,EMP_0004,2019-11-09,3.4,52.4,Medium,2,58022,0.84,3.5,0,6.6,5.6,1,867,21,2.1,19,8.5,8.1,8.4,51,0.48,Active,,,0.0,Unknown,5.7,2.41,5.54,Poor
EMP_2147,Melissa Miller,Male,25,Bangalore,PhD,5,Sales,Sales Manager,EMP_0009,2021-10-31,4.3,47.3,High,1,52759,0.95,8.0,1,7.875563093629865,7.496017884298306,1,1109,16,11.4,11,4.335884490005483,3.432575221254341,4.697208197505941,18,0.62,Resigned,2023-08-13,2023-11-19,98.0,Executive,3.7,1.32,7.48,Average
EMP_2148,Bobby Ayala,Female,44,Delhi,Bachelor,21,Sales,Regional Manager,EMP_0010,2018-05-12,3.8,42.4,Medium,2,147989,0.93,5.7,1,4.8,7.8,0,490,8,5.6,11,8.0,6.5,7.7,39,0.63,Active,,,0.0,Unknown,7.2,2.88,4.46,Good
EMP_2149,Chad Marks,Male,25,Chennai,Bachelor,2,Operations,Operations Manager,EMP_0009,2020-04-17,3.0,49.5,High,4,63952,1.06,8.1,0,7.1,8.4,0,556,19,13.7,18,5.9,4.1,9.0,36,0.72,Active,,,0.0,Unknown,5.3,0.37,7.53,Average
EMP_2150,David Lopez,Female,42,Bangalore,Bachelor,21,Marketing,Marketing Manager,EMP_0003,2024-04-21,4.6,40.0,Medium,4,45090,0.97,5.6,1,6.9,6.8,0,774,13,5.9,8,8.7,6.8,6.1,38,1.0,Active,,,0.0,Unknown,1.3,15.0,6.69,Good
EMP_2151,Thomas Padilla,Male,52,Pune,Bachelor,29,Engineering,Software Engineer,EMP_0004,2018-10-26,3.4,50.2,Low,4,71317,1.01,5.3,0,7.1,8.0,1,197,20,12.4,7,7.7,7.9,9.0,18,0.64,Active,,,0.0,Unknown,6.8,4.2,7.17,Poor
EMP_2152,Jacob Perez,Male,54,Pune,PhD,31,Operations,Operations Manager,EMP_0003,2021-11-11,2.4,41.3,Medium,2,53407,1.12,1.6,0,8.4,5.7,1,908,17,2.1,13,6.5,4.2,9.4,32,0.62,Active,,,0.0,Unknown,3.7,8.16,9.41,Good
EMP_2153,Roger Chambers,Female,33,Hyderabad,Master,13,HR,HR Manager,EMP_0006,2022-04-05,3.1,35.5,High,4,48380,0.9,4.5,0,6.0,6.5,0,793,9,7.7,6,5.701240520110495,7.383573788339823,8.2,38,0.9,Resigned,2024-11-11,2025-02-19,100.0,Executive,3.3,3.82,5.4,Good
EMP_2154,Michael George,Female,34,Delhi,Bachelor,10,Finance,Senior Analyst,EMP_0002,2022-12-20,3.8,51.7,Medium,3,100692,0.91,8.9,0,8.2,5.7,0,147,8,8.9,18,6.9,9.8,6.5,58,0.81,Active,,,0.0,Unknown,2.6,3.7,7.46,Poor
EMP_2155,Ronald Joseph,Male,28,Delhi,PhD,4,Finance,Senior Analyst,EMP_0001,2018-09-12,4.5,49.9,Medium,1,101999,1.06,-2.0,1,6.1,7.1,0,673,15,12.9,6,5.0,6.2,9.7,45,0.51,Active,,,0.0,Unknown,6.9,0.57,6.47,Average
EMP_2156,Robert Miranda,Male,43,Chennai,Bachelor,21,HR,HR Executive,EMP_0007,2024-03-27,4.3,35.0,Medium,3,49904,0.79,13.3,0,5.1,6.2,0,868,17,13.4,6,4.065238483327619,5.638879186551212,4.917627197573732,20,0.43930802964992,Resigned,2024-08-15,2024-08-30,15.0,Standard,1.3,15.0,4.03,Good
EMP_2157,Katherine Harris,Male,47,Bangalore,Bachelor,27,Marketing,Marketing Manager,EMP_0005,2018-01-24,3.9,48.7,Medium,2,58841,0.88,11.0,0,7.228252602389333,6.5054273421504005,2,987,17,2.7,11,8.3,3.0479804610665995,2.8632543725171087,35,0.7,Resigned,2024-08-10,2024-12-08,120.0,Executive,7.5,3.55,6.36,Average
EMP_2158,Eric Clark,Female,41,Mumbai,Bachelor,18,HR,HR Manager,EMP_0009,2022-09-30,3.2,42.1,Medium,0,46910,0.92,4.9,1,5.2,7.3,0,1082,10,10.4,19,8.3,6.9,5.0,12,0.92,Active,,,0.0,Unknown,2.8,6.21,4.78,Good
EMP_2159,Jill Lawson,Male,24,Hyderabad,Bachelor,1,Marketing,Content Manager,EMP_0009,2021-11-02,2.4,35.0,Low,0,89194,0.82,7.6,1,5.0,6.472591789481772,1,415,21,1.4,9,4.356847741077815,4.3,9.4,59,0.59,Resigned,2024-10-11,2025-01-24,105.0,Executive,3.7,0.26,4.1,Good
EMP_2160,Kevin Jenkins,Female,46,Mumbai,Master,24,HR,HR Manager,EMP_0005,2021-04-04,3.7,41.6,Low,3,55761,0.95,9.6,1,7.2,8.7,0,579,10,4.1,16,5.3,5.3,8.8,52,0.66,Active,,,0.0,Unknown,4.3,5.45,6.84,Good
EMP_2161,Hunter Chang,Female,43,Mumbai,Master,19,HR,HR Director,EMP_0009,2023-02-06,4.7,44.0,Medium,2,54449,1.03,2.2,1,6.5,8.0,1,595,12,3.9,19,6.2,4.1,7.4,37,0.86,Active,,,0.0,Unknown,2.5,7.31,6.7,Good
EMP_2162,Sherry Carroll,Male,50,Bangalore,Bachelor,30,Finance,Financial Analyst,EMP_0001,2023-03-01,3.6,41.4,Medium,1,73366,1.01,12.1,0,7.6,7.2,1,244,21,3.7,14,10.0,8.4,6.5,21,0.66,Active,,,0.0,Unknown,2.4,12.0,7.68,Good
EMP_2163,Mitchell Hall,Male,32,Chennai,Master,10,HR,HR Director,EMP_0001,2022-01-10,3.5,47.2,Medium,1,40439,0.97,6.4,0,9.9,4.9,0,229,19,7.6,7,8.6,6.1,7.5,55,0.91,Active,,,0.0,Unknown,3.5,2.78,9.6,Average
EMP_2164,David Taylor,Male,29,Bangalore,Bachelor,7,Operations,VP Operations,EMP_0008,2022-02-19,3.0,40.0,Medium,3,229947,0.86,7.5,0,5.5,5.9,1,694,16,7.7,5,5.9,4.9,8.1,20,1.0,Active,,,0.0,Unknown,3.4,2.0,4.73,Good
EMP_2165,Laurie Davis,Female,55,Delhi,Bachelor,32,HR,Recruiter,EMP_0006,2024-11-06,3.5,44.3,Low,1,67430,1.02,5.1,0,6.5,5.4,0,238,13,12.2,14,4.3,6.3,9.9,44,0.7,Active,,,0.0,Unknown,0.7,40.0,6.63,Good
EMP_2166,Shawn Howell,Male,51,Bangalore,Master,28,Marketing,Marketing Manager,EMP_0005,2018-11-10,4.5,44.7,High,2,68830,1.04,3.6,1,6.3,9.0,1,147,15,7.4,9,8.6,8.3,3.7,39,0.82,Active,,,0.0,Unknown,6.7,4.12,6.55,Good
EMP_2167,Bryan Goodman,Male,32,Mumbai,Master,9,Finance,CFO,EMP_0009,2020-08-17,2.9,44.9,Medium,4,268015,1.09,10.5,1,6.6,9.8,1,339,19,7.5,7,9.4,7.5,10.0,12,0.73,Active,,,0.0,Unknown,4.9,1.8,7.19,Good
EMP_2168,Keith Sweeney PhD,Male,36,Delhi,Master,16,Operations,Operations Manager,EMP_0005,2024-03-01,3.4,46.7,Medium,3,51939,0.95,4.3,1,4.3,5.7,0,339,10,1.4,7,9.4,6.9,9.2,32,0.57,Active,,,0.0,Unknown,1.4,10.67,4.08,Average
EMP_2169,Wendy Watson,Male,33,Hyderabad,Bachelor,11,Sales,Senior Sales,EMP_0009,2022-05-16,3.8,47.9,High,4,87319,1.01,2.3,0,3.790282040601114,5.4580061384656045,0,899,9,8.4,5,2.195996402232628,3.806393763869888,7.027188487144408,9,0.3147594843200099,Resigned,2024-07-21,2024-09-07,48.0,Senior,3.2,3.33,3.83,Average
EMP_2170,Jordan Jones,Female,24,Mumbai,Master,3,Operations,Operations Manager,EMP_0003,2025-02-22,3.8,47.0,Low,4,66257,0.98,12.0,1,8.4,6.2,0,147,17,10.3,16,8.4,5.0,7.5,33,0.28,Active,,,0.0,Unknown,0.4,6.0,8.23,Average
EMP_2171,Jeffrey Morse,Male,57,Delhi,Master,37,Marketing,Content Manager,EMP_0008,2018-02-04,3.0,47.1,Medium,1,85383,1.14,0.2,1,3.5,3.5,3,835,20,7.9,13,6.059455116893668,8.1,6.532850047900985,15,0.6154134103095131,Resigned,2025-03-17,2025-06-16,91.0,Executive,7.5,4.87,3.99,Average
EMP_2172,Samantha Nelson,Male,36,Chennai,Master,16,Sales,Regional Manager,EMP_0010,2021-08-09,5.0,36.7,Medium,1,178557,0.98,4.9,1,6.9,5.5,1,714,19,16.3,14,8.5,9.3,6.7,44,1.0,Active,,,0.0,Unknown,4.0,3.9,6.76,Good
EMP_2173,Mr. Joseph Brown DDS,Female,38,Hyderabad,Bachelor,16,Finance,CFO,EMP_0004,2017-08-09,4.6,47.2,Low,2,252768,0.92,1.2,0,4.4,7.0,0,768,13,5.3,17,6.8,4.4,6.4,52,0.68,Active,,,0.0,Unknown,8.0,1.98,4.05,Average
EMP_2174,Alicia Miller,Male,38,Hyderabad,PhD,18,Operations,VP Operations,EMP_0001,2023-08-30,3.8,36.2,High,3,196587,1.05,6.7,0,7.2,8.5,0,589,16,6.6,11,7.5,5.4,7.8,11,1.0,Active,,,0.0,Unknown,1.9,9.0,7.56,Good
EMP_2175,Lindsay Barry,Male,49,Chennai,Master,29,Operations,VP Operations,EMP_0009,2022-08-15,2.9,48.1,Low,4,223743,0.89,9.1,1,4.7,6.7,0,299,10,12.6,13,7.4,6.9,6.2,39,0.52,Active,,,0.0,Unknown,2.9,9.67,4.18,Average
EMP_2176,Randy Chavez,Male,28,Delhi,Master,5,Sales,Senior Sales,EMP_0009,2021-03-30,2.4,52.6,Medium,0,77937,1.04,8.8,1,6.573979556036444,3.8059881640211,2,1144,18,4.8,15,5.9353754703887285,3.6,6.102569145610946,9,0.74,Resigned,2023-10-03,2023-12-03,61.0,Senior,4.3,1.14,6.84,Poor
EMP_2177,Charles Wong Jr.,Female,44,Chennai,Bachelor,24,HR,HR Manager,EMP_0001,2021-12-31,3.3,41.4,Medium,0,40652,0.94,1.0,0,6.4,3.4,0,1135,16,15.9,18,10.0,9.1,6.1,19,0.86,Active,,,0.0,Unknown,3.6,6.49,6.02,Good
EMP_2178,Thomas Tucker,Male,43,Bangalore,Bachelor,20,Finance,Finance Manager,EMP_0002,2019-06-21,3.9,47.6,Medium,0,159548,0.95,4.1,1,6.9,5.5,1,708,19,7.0,19,7.0,10.0,5.9,7,1.0,Active,,,0.0,Unknown,6.1,3.23,6.56,Average
EMP_2179,John Smith,Female,38,Hyderabad,Master,14,Engineering,Senior Engineer,EMP_0009,2020-02-17,4.6,45.6,Medium,4,81585,1.02,6.4,1,5.1,5.6,0,356,14,6.1,6,7.3,8.6,10.0,44,0.75,Active,,,0.0,Unknown,5.4,2.55,5.2,Average
EMP_2180,Edwin Kim,Female,27,Mumbai,Bachelor,4,HR,Recruiter,EMP_0009,2019-06-20,3.1,41.0,Medium,3,57100,0.92,5.3,1,5.6,6.6,0,927,17,1.8,17,6.2,8.7,7.1,46,1.0,Active,,,0.0,Unknown,6.1,0.65,5.15,Good
EMP_2181,Robert Wells,Male,48,Mumbai,Bachelor,25,Marketing,Marketing Manager,EMP_0005,2017-08-04,2.6,47.4,High,1,74458,1.02,5.3,1,7.6,7.0,0,674,21,4.5,18,4.8,5.6,7.3,11,0.99,Active,,,0.0,Unknown,8.0,3.09,7.75,Average
EMP_2182,April Rogers,Male,48,Mumbai,Bachelor,27,Finance,CFO,EMP_0009,2023-07-24,5.0,54.3,High,3,239558,0.98,4.1,1,7.9,7.1,0,621,10,9.1,6,5.6,4.9,7.4,14,0.85,Active,,,0.0,Unknown,2.0,12.86,7.74,Poor
EMP_2183,Zachary Mclean,Male,32,Delhi,Master,9,HR,HR Director,EMP_0007,2018-05-12,4.5,48.0,Medium,1,46540,1.0,4.6,0,5.5,5.8,1,1144,11,8.4,14,7.5,8.2,10.0,29,0.8,Active,,,0.0,Unknown,7.2,1.23,5.5,Average
EMP_2184,Heather Mcdonald,Male,27,Pune,Bachelor,4,Operations,VP Operations,EMP_0010,2020-09-19,3.2,43.8,Medium,1,155593,0.88,4.4,0,5.1,6.557177944285328,0,375,15,1.4,17,3.389508029526965,6.590710057413543,6.2,47,0.66,Resigned,2025-02-10,2025-05-07,86.0,Executive,4.8,0.82,4.49,Good
